14,Dylan,7,Houman,0,0,0,24,,Dylan,Dylan,Houman,Houman,0,0,0,24,1,1,
14,Dylan,2,Erik,0,0,0,157,,Dylan,Dylan,Erik,Erik,0,0,0,157,1,1,
14,Dylan,11,Dubov,0,0,0,97,,Dylan,Dylan,Dubov,Dubov,0,0,0,97,1,1,
14,Dylan,4,Rengel,0,0,0,17,,Dylan,Dylan,Rengel,Rengel,0,0,0,17,1,1,
14,Dylan,14,Dylan,0,0,0,324,,Dylan,Dylan,Dylan,Dylan,0,0,0,324,1,1,
14,Dylan,6,Chad,0,0,0,86,,Dylan,Dylan,Chad,Chad,0,0,0,86,1,1,
14,Dylan,3,Ian,0,0,0,128,,Dylan,Dylan,Ian,Ian,0,0,0,128,1,1,
14,Dylan,9,Cam,0,0,0,42,,Dylan,Dylan,Cam,Cam,0,0,0,42,1,1,
14,Dylan,10,Mark,0,0,0,76,,Dylan,Dylan,Mark,Mark,0,0,0,76,1,1,
14,Dylan,15,Brock,0,0,0,51,,Dylan,Dylan,Brock,Brock,0,0,0,51,1,1,
14,Dylan,13,Matt,0,0,0,92,,Dylan,Dylan,Matt,Matt,0,0,0,92,1,1,
14,Dylan,12,Clayton,0,0,0,42,,Dylan,Dylan,Clayton,Clayton,0,0,0,42,1,1,
14,Dylan,0,Jimmy,0,0,0,2,,Dylan,Dylan,Jimmy,Jimmy,0,0,0,2,1,1,
14,Dylan,8,Dehaan,0,0,0,6,,Dylan,Dylan,Dehaan,Dehaan,0,0,0,6,1,1,
8,Dehaan,10,Mark,0,0,0,15,,Dehaan,Dehaan,Mark,Mark,0,0,0,15,1,1,
8,Dehaan,3,Ian,0,0,0,4,,Dehaan,Dehaan,Ian,Ian,0,0,0,4,1,1,
8,Dehaan,11,Dubov,0,0,0,21,,Dehaan,Dehaan,Dubov,Dubov,0,0,0,21,1,1,
8,Dehaan,15,Brock,0,0,0,29,,Dehaan,Dehaan,Brock,Brock,0,0,0,29,1,1,
8,Dehaan,2,Erik,0,0,0,44,,Dehaan,Dehaan,Erik,Erik,0,0,0,44,1,1,
8,Dehaan,9,Cam,0,0,0,20,,Dehaan,Dehaan,Cam,Cam,0,0,0,20,1,1,
8,Dehaan,0,Jimmy,0,0,0,1,,Dehaan,Dehaan,Jimmy,Jimmy,0,0,0,1,1,1,
8,Dehaan,4,Rengel,0,0,0,10,,Dehaan,Dehaan,Rengel,Rengel,0,0,0,10,1,1,
8,Dehaan,8,Dehaan,0,0,0,61,,Dehaan,Dehaan,Dehaan,Dehaan,0,0,0,61,1,1,
8,Dehaan,6,Chad,0,0,0,40,,Dehaan,Dehaan,Chad,Chad,0,0,0,40,1,1,
8,Dehaan,14,Dylan,0,0,0,11,,Dehaan,Dehaan,Dylan,Dylan,0,0,0,11,1,1,
8,Dehaan,13,Matt,0,0,0,26,,Dehaan,Dehaan,Matt,Matt,0,0,0,26,1,1,
8,Dehaan,7,Houman,0,0,0,11,,Dehaan,Dehaan,Houman,Houman,0,0,0,11,1,1,
8,Dehaan,12,Clayton,0,0,0,11,,Dehaan,Dehaan,Clayton,Clayton,0,0,0,11,1,1,
4,Rengel,6,Chad,0,0,0,87,,Rengel,Rengel,Chad,Chad,0,0,0,87,1,1,
4,Rengel,9,Cam,0,0,0,71,,Rengel,Rengel,Cam,Cam,0,0,0,71,1,1,
4,Rengel,4,Rengel,0,0,0,106,,Rengel,Rengel,Rengel,Rengel,0,0,0,106,1,1,
4,Rengel,10,Mark,0,0,0,69,,Rengel,Rengel,Mark,Mark,0,0,0,69,1,1,
4,Rengel,2,Erik,0,0,0,155,,Rengel,Rengel,Erik,Erik,0,0,0,155,1,1,
4,Rengel,15,Brock,0,0,0,36,,Rengel,Rengel,Brock,Brock,0,0,0,36,1,1,
4,Rengel,12,Clayton,0,0,0,48,,Rengel,Rengel,Clayton,Clayton,0,0,0,48,1,1,
4,Rengel,8,Dehaan,0,0,0,16,,Rengel,Rengel,Dehaan,Dehaan,0,0,0,16,1,1,
4,Rengel,0,Jimmy,0,0,0,3,,Rengel,Rengel,Jimmy,Jimmy,0,0,0,3,1,1,
4,Rengel,7,Houman,0,0,0,19,,Rengel,Rengel,Houman,Houman,0,0,0,19,1,1,
4,Rengel,11,Dubov,0,0,0,150,,Rengel,Rengel,Dubov,Dubov,0,0,0,150,1,1,
4,Rengel,3,Ian,0,0,0,44,,Rengel,Rengel,Ian,Ian,0,0,0,44,1,1,
4,Rengel,14,Dylan,0,0,0,27,,Rengel,Rengel,Dylan,Dylan,0,0,0,27,1,1,
4,Rengel,13,Matt,0,0,0,98,,Rengel,Rengel,Matt,Matt,0,0,0,98,1,1,
9,Cam,2,Erik,0,0,0,449,,Cam,Cam,Erik,Erik,0,0,0,449,1,1,
9,Cam,7,Houman,0,0,0,28,,Cam,Cam,Houman,Houman,0,0,0,28,1,1,
9,Cam,11,Dubov,0,0,0,377,,Cam,Cam,Dubov,Dubov,0,0,0,377,1,1,
9,Cam,13,Matt,0,0,0,271,,Cam,Cam,Matt,Matt,0,0,0,271,1,1,
9,Cam,6,Chad,0,0,0,238,,Cam,Cam,Chad,Chad,0,0,0,238,1,1,
9,Cam,4,Rengel,0,0,0,69,,Cam,Cam,Rengel,Rengel,0,0,0,69,1,1,
9,Cam,0,Jimmy,0,0,0,2,,Cam,Cam,Jimmy,Jimmy,0,0,0,2,1,1,
9,Cam,12,Clayton,0,0,0,73,,Cam,Cam,Clayton,Clayton,0,0,0,73,1,1,
9,Cam,8,Dehaan,0,0,0,19,,Cam,Cam,Dehaan,Dehaan,0,0,0,19,1,1,
9,Cam,14,Dylan,0,0,0,45,,Cam,Cam,Dylan,Dylan,0,0,0,45,1,1,
9,Cam,15,Brock,0,0,0,73,,Cam,Cam,Brock,Brock,0,0,0,73,1,1,
9,Cam,3,Ian,0,0,0,87,,Cam,Cam,Ian,Ian,0,0,0,87,1,1,
9,Cam,9,Cam,0,0,0,692,,Cam,Cam,Cam,Cam,0,0,0,692,1,1,
9,Cam,10,Mark,0,0,0,151,,Cam,Cam,Mark,Mark,0,0,0,151,1,1,
10,Mark,3,Ian,0,0,0,315,,Mark,Mark,Ian,Ian,0,0,0,315,1,1,
10,Mark,9,Cam,0,0,0,142,,Mark,Mark,Cam,Cam,0,0,0,142,1,1,
10,Mark,0,Jimmy,0,0,0,5,,Mark,Mark,Jimmy,Jimmy,0,0,0,5,1,1,
10,Mark,11,Dubov,0,0,0,479,,Mark,Mark,Dubov,Dubov,0,0,0,479,1,1,
10,Mark,12,Clayton,0,0,0,115,,Mark,Mark,Clayton,Clayton,0,0,0,115,1,1,
10,Mark,8,Dehaan,0,0,0,15,,Mark,Mark,Dehaan,Dehaan,0,0,0,15,1,1,
10,Mark,2,Erik,0,0,0,688,,Mark,Mark,Erik,Erik,0,0,0,688,1,1,
10,Mark,13,Matt,0,0,0,369,,Mark,Mark,Matt,Matt,0,0,0,369,1,1,
10,Mark,4,Rengel,0,0,0,66,,Mark,Mark,Rengel,Rengel,0,0,0,66,1,1,
10,Mark,6,Chad,0,0,0,247,,Mark,Mark,Chad,Chad,0,0,0,247,1,1,
10,Mark,15,Brock,0,0,0,161,,Mark,Mark,Brock,Brock,0,0,0,161,1,1,
10,Mark,7,Houman,0,0,0,93,,Mark,Mark,Houman,Houman,0,0,0,93,1,1,
10,Mark,10,Mark,0,0,0,1480,,Mark,Mark,Mark,Mark,0,0,0,1480,1,1,
10,Mark,14,Dylan,0,0,0,92,,Mark,Mark,Dylan,Dylan,0,0,0,92,1,1,
15,Brock,0,Jimmy,0,0,0,3,,Brock,Brock,Jimmy,Jimmy,0,0,0,3,1,1,
15,Brock,15,Brock,0,0,0,507,,Brock,Brock,Brock,Brock,0,0,0,507,1,1,
15,Brock,7,Houman,0,0,0,43,,Brock,Brock,Houman,Houman,0,0,0,43,1,1,
15,Brock,6,Chad,0,0,0,157,,Brock,Brock,Chad,Chad,0,0,0,157,1,1,
15,Brock,3,Ian,0,0,0,197,,Brock,Brock,Ian,Ian,0,0,0,197,1,1,
15,Brock,8,Dehaan,0,0,0,16,,Brock,Brock,Dehaan,Dehaan,0,0,0,16,1,1,
15,Brock,13,Matt,0,0,0,171,,Brock,Brock,Matt,Matt,0,0,0,171,1,1,
15,Brock,9,Cam,0,0,0,91,,Brock,Brock,Cam,Cam,0,0,0,91,1,1,
15,Brock,14,Dylan,0,0,0,54,,Brock,Brock,Dylan,Dylan,0,0,0,54,1,1,
15,Brock,12,Clayton,0,0,0,74,,Brock,Brock,Clayton,Clayton,0,0,0,74,1,1,
15,Brock,2,Erik,0,0,0,387,,Brock,Brock,Erik,Erik,0,0,0,387,1,1,
15,Brock,10,Mark,0,0,0,152,,Brock,Brock,Mark,Mark,0,0,0,152,1,1,
15,Brock,11,Dubov,0,0,0,239,,Brock,Brock,Dubov,Dubov,0,0,0,239,1,1,
15,Brock,4,Rengel,0,0,0,56,,Brock,Brock,Rengel,Rengel,0,0,0,56,1,1,
2,Erik,4,Rengel,0,0,0,179,,Erik,Erik,Rengel,Rengel,0,0,0,179,1,1,
2,Erik,12,Clayton,0,0,0,317,,Erik,Erik,Clayton,Clayton,0,0,0,317,1,1,
2,Erik,13,Matt,0,0,0,930,,Erik,Erik,Matt,Matt,0,0,0,930,1,1,
2,Erik,9,Cam,0,0,0,467,,Erik,Erik,Cam,Cam,0,0,0,467,1,1,
2,Erik,6,Chad,0,0,0,919,,Erik,Erik,Chad,Chad,0,0,0,919,1,1,
2,Erik,14,Dylan,0,0,0,155,,Erik,Erik,Dylan,Dylan,0,0,0,155,1,1,
2,Erik,15,Brock,0,0,0,400,,Erik,Erik,Brock,Brock,0,0,0,400,1,1,
2,Erik,0,Jimmy,0,0,0,14,,Erik,Erik,Jimmy,Jimmy,0,0,0,14,1,1,
2,Erik,8,Dehaan,0,0,0,51,,Erik,Erik,Dehaan,Dehaan,0,0,0,51,1,1,
2,Erik,3,Ian,0,0,0,713,,Erik,Erik,Ian,Ian,0,0,0,713,1,1,
2,Erik,7,Houman,0,0,0,134,,Erik,Erik,Houman,Houman,0,0,0,134,1,1,
2,Erik,2,Erik,0,0,0,3922,,Erik,Erik,Erik,Erik,0,0,0,3922,1,1,
2,Erik,10,Mark,0,0,0,699,,Erik,Erik,Mark,Mark,0,0,0,699,1,1,
2,Erik,11,Dubov,0,0,0,1037,,Erik,Erik,Dubov,Dubov,0,0,0,1037,1,1,
3,Ian,14,Dylan,0,0,0,111,,Ian,Ian,Dylan,Dylan,0,0,0,111,1,1,
3,Ian,0,Jimmy,0,0,0,3,,Ian,Ian,Jimmy,Jimmy,0,0,0,3,1,1,
3,Ian,2,Erik,0,0,0,685,,Ian,Ian,Erik,Erik,0,0,0,685,1,1,
3,Ian,10,Mark,0,0,0,320,,Ian,Ian,Mark,Mark,0,0,0,320,1,1,
3,Ian,15,Brock,0,0,0,203,,Ian,Ian,Brock,Brock,0,0,0,203,1,1,
3,Ian,7,Houman,0,0,0,84,,Ian,Ian,Houman,Houman,0,0,0,84,1,1,
3,Ian,11,Dubov,0,0,0,281,,Ian,Ian,Dubov,Dubov,0,0,0,281,1,1,
3,Ian,13,Matt,0,0,0,378,,Ian,Ian,Matt,Matt,0,0,0,378,1,1,
3,Ian,9,Cam,0,0,0,98,,Ian,Ian,Cam,Cam,0,0,0,98,1,1,
3,Ian,12,Clayton,0,0,0,93,,Ian,Ian,Clayton,Clayton,0,0,0,93,1,1,
3,Ian,6,Chad,0,0,0,247,,Ian,Ian,Chad,Chad,0,0,0,247,1,1,
3,Ian,8,Dehaan,0,0,0,10,,Ian,Ian,Dehaan,Dehaan,0,0,0,10,1,1,
3,Ian,4,Rengel,0,0,0,55,,Ian,Ian,Rengel,Rengel,0,0,0,55,1,1,
3,Ian,3,Ian,0,0,0,2392,,Ian,Ian,Ian,Ian,0,0,0,2392,1,1,
6,Chad,2,Erik,0,0,0,899,,Chad,Chad,Erik,Erik,0,0,0,899,1,1,
6,Chad,8,Dehaan,0,0,0,39,,Chad,Chad,Dehaan,Dehaan,0,0,0,39,1,1,
6,Chad,15,Brock,0,0,0,177,,Chad,Chad,Brock,Brock,0,0,0,177,1,1,
6,Chad,14,Dylan,0,0,0,77,,Chad,Chad,Dylan,Dylan,0,0,0,77,1,1,
6,Chad,6,Chad,0,0,0,1574,,Chad,Chad,Chad,Chad,0,0,0,1574,1,1,
6,Chad,0,Jimmy,0,0,0,3,,Chad,Chad,Jimmy,Jimmy,0,0,0,3,1,1,
6,Chad,12,Clayton,0,0,0,124,,Chad,Chad,Clayton,Clayton,0,0,0,124,1,1,
6,Chad,13,Matt,0,0,0,296,,Chad,Chad,Matt,Matt,0,0,0,296,1,1,
6,Chad,10,Mark,0,0,0,250,,Chad,Chad,Mark,Mark,0,0,0,250,1,1,
6,Chad,4,Rengel,0,0,0,91,,Chad,Chad,Rengel,Rengel,0,0,0,91,1,1,
6,Chad,9,Cam,0,0,0,260,,Chad,Chad,Cam,Cam,0,0,0,260,1,1,
6,Chad,3,Ian,0,0,0,246,,Chad,Chad,Ian,Ian,0,0,0,246,1,1,
6,Chad,11,Dubov,0,0,0,438,,Chad,Chad,Dubov,Dubov,0,0,0,438,1,1,
6,Chad,7,Houman,0,0,0,49,,Chad,Chad,Houman,Houman,0,0,0,49,1,1,
0,Jimmy,15,Brock,0,0,0,1,,Jimmy,Jimmy,Brock,Brock,0,0,0,1,1,1,
0,Jimmy,7,Houman,0,0,0,1,,Jimmy,Jimmy,Houman,Houman,0,0,0,1,1,1,
0,Jimmy,2,Erik,0,0,0,9,,Jimmy,Jimmy,Erik,Erik,0,0,0,9,1,1,
0,Jimmy,8,Dehaan,0,0,0,2,,Jimmy,Jimmy,Dehaan,Dehaan,0,0,0,2,1,1,
0,Jimmy,14,Dylan,0,0,0,3,,Jimmy,Jimmy,Dylan,Dylan,0,0,0,3,1,1,
0,Jimmy,13,Matt,0,0,0,2,,Jimmy,Jimmy,Matt,Matt,0,0,0,2,1,1,
0,Jimmy,3,Ian,0,0,0,6,,Jimmy,Jimmy,Ian,Ian,0,0,0,6,1,1,
0,Jimmy,10,Mark,0,0,0,5,,Jimmy,Jimmy,Mark,Mark,0,0,0,5,1,1,
0,Jimmy,12,Clayton,0,0,0,3,,Jimmy,Jimmy,Clayton,Clayton,0,0,0,3,1,1,
0,Jimmy,4,Rengel,0,0,0,4,,Jimmy,Jimmy,Rengel,Rengel,0,0,0,4,1,1,
0,Jimmy,11,Dubov,0,0,0,8,,Jimmy,Jimmy,Dubov,Dubov,0,0,0,8,1,1,
0,Jimmy,9,Cam,0,0,0,6,,Jimmy,Jimmy,Cam,Cam,0,0,0,6,1,1,
0,Jimmy,6,Chad,0,0,0,7,,Jimmy,Jimmy,Chad,Chad,0,0,0,7,1,1,
0,Jimmy,0,Jimmy,0,0,0,6,,Jimmy,Jimmy,Jimmy,Jimmy,0,0,0,6,1,1,
11,Dubov,13,Matt,0,0,0,419,,Dubov,Dubov,Matt,Matt,0,0,0,419,1,1,
11,Dubov,2,Erik,0,0,0,1060,,Dubov,Dubov,Erik,Erik,0,0,0,1060,1,1,
11,Dubov,4,Rengel,0,0,0,145,,Dubov,Dubov,Rengel,Rengel,0,0,0,145,1,1,
11,Dubov,9,Cam,0,0,0,389,,Dubov,Dubov,Cam,Cam,0,0,0,389,1,1,
11,Dubov,0,Jimmy,0,0,0,10,,Dubov,Dubov,Jimmy,Jimmy,0,0,0,10,1,1,
11,Dubov,6,Chad,0,0,0,413,,Dubov,Dubov,Chad,Chad,0,0,0,413,1,1,
11,Dubov,12,Clayton,0,0,0,202,,Dubov,Dubov,Clayton,Clayton,0,0,0,202,1,1,
11,Dubov,11,Dubov,0,0,0,1657,,Dubov,Dubov,Dubov,Dubov,0,0,0,1657,1,1,
11,Dubov,14,Dylan,0,0,0,86,,Dubov,Dubov,Dylan,Dylan,0,0,0,86,1,1,
11,Dubov,3,Ian,0,0,0,268,,Dubov,Dubov,Ian,Ian,0,0,0,268,1,1,
11,Dubov,7,Houman,0,0,0,111,,Dubov,Dubov,Houman,Houman,0,0,0,111,1,1,
11,Dubov,8,Dehaan,0,0,0,29,,Dubov,Dubov,Dehaan,Dehaan,0,0,0,29,1,1,
11,Dubov,10,Mark,0,0,0,491,,Dubov,Dubov,Mark,Mark,0,0,0,491,1,1,
11,Dubov,15,Brock,0,0,0,227,,Dubov,Dubov,Brock,Brock,0,0,0,227,1,1,
12,Clayton,11,Dubov,0,0,0,193,,Clayton,Clayton,Dubov,Dubov,0,0,0,193,1,1,
12,Clayton,12,Clayton,0,0,0,913,,Clayton,Clayton,Clayton,Clayton,0,0,0,913,1,1,
12,Clayton,4,Rengel,0,0,0,44,,Clayton,Clayton,Rengel,Rengel,0,0,0,44,1,1,
12,Clayton,14,Dylan,0,0,0,53,,Clayton,Clayton,Dylan,Dylan,0,0,0,53,1,1,
12,Clayton,6,Chad,0,0,0,133,,Clayton,Clayton,Chad,Chad,0,0,0,133,1,1,
12,Clayton,3,Ian,0,0,0,101,,Clayton,Clayton,Ian,Ian,0,0,0,101,1,1,
12,Clayton,10,Mark,0,0,0,108,,Clayton,Clayton,Mark,Mark,0,0,0,108,1,1,
12,Clayton,9,Cam,0,0,0,66,,Clayton,Clayton,Cam,Cam,0,0,0,66,1,1,
12,Clayton,15,Brock,0,0,0,85,,Clayton,Clayton,Brock,Brock,0,0,0,85,1,1,
12,Clayton,7,Houman,0,0,0,18,,Clayton,Clayton,Houman,Houman,0,0,0,18,1,1,
12,Clayton,0,Jimmy,0,0,0,2,,Clayton,Clayton,Jimmy,Jimmy,0,0,0,2,1,1,
12,Clayton,2,Erik,0,0,0,310,,Clayton,Clayton,Erik,Erik,0,0,0,310,1,1,
12,Clayton,13,Matt,0,0,0,144,,Clayton,Clayton,Matt,Matt,0,0,0,144,1,1,
12,Clayton,8,Dehaan,0,0,0,14,,Clayton,Clayton,Dehaan,Dehaan,0,0,0,14,1,1,
13,Matt,14,Dylan,0,0,0,87,,Matt,Matt,Dylan,Dylan,0,0,0,87,1,1,
13,Matt,15,Brock,0,0,0,148,,Matt,Matt,Brock,Brock,0,0,0,148,1,1,
13,Matt,7,Houman,0,0,0,70,,Matt,Matt,Houman,Houman,0,0,0,70,1,1,
13,Matt,10,Mark,0,0,0,360,,Matt,Matt,Mark,Mark,0,0,0,360,1,1,
13,Matt,8,Dehaan,0,0,0,19,,Matt,Matt,Dehaan,Dehaan,0,0,0,19,1,1,
13,Matt,3,Ian,0,0,0,371,,Matt,Matt,Ian,Ian,0,0,0,371,1,1,
13,Matt,12,Clayton,0,0,0,151,,Matt,Matt,Clayton,Clayton,0,0,0,151,1,1,
13,Matt,4,Rengel,0,0,0,72,,Matt,Matt,Rengel,Rengel,0,0,0,72,1,1,
13,Matt,9,Cam,0,0,0,209,,Matt,Matt,Cam,Cam,0,0,0,209,1,1,
13,Matt,0,Jimmy,0,0,0,6,,Matt,Matt,Jimmy,Jimmy,0,0,0,6,1,1,
13,Matt,2,Erik,0,0,0,1046,,Matt,Matt,Erik,Erik,0,0,0,1046,1,1,
13,Matt,6,Chad,0,0,0,317,,Matt,Matt,Chad,Chad,0,0,0,317,1,1,
13,Matt,13,Matt,0,0,0,1688,,Matt,Matt,Matt,Matt,0,0,0,1688,1,1,
13,Matt,11,Dubov,0,0,0,412,,Matt,Matt,Dubov,Dubov,0,0,0,412,1,1,
7,Houman,6,Chad,0,0,0,58,,Houman,Houman,Chad,Chad,0,0,0,58,1,1,
7,Houman,0,Jimmy,0,0,0,3,,Houman,Houman,Jimmy,Jimmy,0,0,0,3,1,1,
7,Houman,11,Dubov,0,0,0,119,,Houman,Houman,Dubov,Dubov,0,0,0,119,1,1,
7,Houman,9,Cam,0,0,0,21,,Houman,Houman,Cam,Cam,0,0,0,21,1,1,
7,Houman,13,Matt,0,0,0,72,,Houman,Houman,Matt,Matt,0,0,0,72,1,1,
7,Houman,12,Clayton,0,0,0,18,,Houman,Houman,Clayton,Clayton,0,0,0,18,1,1,
7,Houman,7,Houman,0,0,0,295,,Houman,Houman,Houman,Houman,0,0,0,295,1,1,
7,Houman,10,Mark,0,0,0,91,,Houman,Houman,Mark,Mark,0,0,0,91,1,1,
7,Houman,2,Erik,0,0,0,126,,Houman,Houman,Erik,Erik,0,0,0,126,1,1,
7,Houman,8,Dehaan,0,0,0,7,,Houman,Houman,Dehaan,Dehaan,0,0,0,7,1,1,
7,Houman,14,Dylan,0,0,0,19,,Houman,Houman,Dylan,Dylan,0,0,0,19,1,1,
7,Houman,4,Rengel,0,0,0,15,,Houman,Houman,Rengel,Rengel,0,0,0,15,1,1,
7,Houman,15,Brock,0,0,0,49,,Houman,Houman,Brock,Brock,0,0,0,49,1,1,
7,Houman,3,Ian,0,0,0,87,,Houman,Houman,Ian,Ian,0,0,0,87,1,1,
